"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","cumulative_mean","mobility_trend","latent_trend"
"152","Hawaii","linear_increase_sd","Past",2020-04-26,"cumulative_infections",2399,2427,2451,2790,2829,3031,3169,3317,NA,0.519492831479339,0.103280888404589
"153","Hawaii","linear_increase_sd","Past",2020-04-26,"deaths",1,1,1,1,1,1,1,1,47,0.519492831479339,0.103280888404589
"154","Hawaii","linear_increase_sd","Past",2020-04-27,"cases",3,3,4,5,4,5,5,5,653,0.466231987058971,0.109410748084098
"155","Hawaii","linear_increase_sd","Past",2020-04-27,"cumulative_infections",2405,2432,2457,2796,2835,3038,3177,3324,NA,0.466231987058971,0.109410748084098
"156","Hawaii","linear_increase_sd","Past",2020-04-27,"deaths",1,1,1,1,1,1,1,1,48,0.466231987058971,0.109410748084098
"157","Hawaii","linear_increase_sd","Past",2020-04-28,"cases",3,3,3,4,4,4,4,5,657,0.66242528761357,0.115857417699604
"158","Hawaii","linear_increase_sd","Past",2020-04-28,"cumulative_infections",2410,2437,2461,2802,2839,3044,3183,3329,NA,0.66242528761357,0.115857417699604
"159","Hawaii","linear_increase_sd","Past",2020-04-28,"deaths",1,1,1,1,1,1,1,1,49,0.66242528761357,0.115857417699604
"160","Hawaii","linear_increase_sd","Past",2020-04-29,"cases",3,3,3,4,3,4,4,4,661,0.608585635335966,0.119202922022118
"161","Hawaii","linear_increase_sd","Past",2020-04-29,"cumulative_infections",2417,2444,2467,2809,2846,3053,3192,3336,NA,0.608585635335966,0.119202922022118
"162","Hawaii","linear_increase_sd","Past",2020-04-29,"deaths",1,1,1,1,1,1,1,1,50,0.608585635335966,0.119202922022118
"163","Hawaii","linear_increase_sd","Past",2020-04-30,"cases",3,3,3,4,3,4,4,4,664,0.580654041324976,0.122631632066211
"164","Hawaii","linear_increase_sd","Past",2020-04-30,"cumulative_infections",2423,2451,2472,2816,2851,3060,3200,3343,NA,0.580654041324976,0.122631632066211
"165","Hawaii","linear_increase_sd","Past",2020-04-30,"deaths",1,1,1,1,1,1,1,1,51,0.580654041324976,0.122631632066211
"166","Hawaii","linear_increase_sd","Past",2020-05-01,"cases",2,2,3,4,3,3,4,4,667,0.5982773302578,0.137203968230678
"167","Hawaii","linear_increase_sd","Past",2020-05-01,"cumulative_infections",2428,2456,2478,2822,2857,3067,3207,3349,NA,0.5982773302578,0.137203968230678
"168","Hawaii","linear_increase_sd","Past",2020-05-01,"deaths",1,1,1,1,1,1,1,1,52,0.5982773302578,0.137203968230678
"169","Hawaii","linear_increase_sd","Past",2020-05-02,"cases",2,2,2,3,3,3,3,3,670,0.57808011682531,0.170704130856429
"170","Hawaii","linear_increase_sd","Past",2020-05-02,"cumulative_infections",2435,2462,2483,2828,2862,3075,3214,3355,NA,0.57808011682531,0.170704130856429
"171","Hawaii","linear_increase_sd","Past",2020-05-02,"deaths",1,1,1,1,1,1,1,1,53,0.57808011682531,0.170704130856429
"172","Hawaii","linear_increase_sd","Past",2020-05-03,"cases",2,2,2,3,3,3,3,3,672,0.579941100131532,0.180032246523546
"173","Hawaii","linear_increase_sd","Past",2020-05-03,"cumulative_infections",2441,2468,2488,2834,2867,3081,3221,3361,NA,0.579941100131532,0.180032246523546
"174","Hawaii","linear_increase_sd","Past",2020-05-03,"deaths",1,1,1,1,1,1,1,1,54,0.579941100131532,0.180032246523546
"175","Hawaii","linear_increase_sd","Past",2020-05-04,"cases",2,2,2,3,3,3,3,3,675,0.652499892744489,0.189753462747643
"176","Hawaii","linear_increase_sd","Past",2020-05-04,"cumulative_infections",2447,2473,2494,2840,2872,3087,3227,3367,NA,0.652499892744489,0.189753462747643
"177","Hawaii","linear_increase_sd","Past",2020-05-04,"deaths",1,1,1,1,1,1,1,1,55,0.652499892744489,0.189753462747643
"178","Hawaii","linear_increase_sd","Past",2020-05-05,"cases",2,2,2,3,3,3,3,3,677,0.570982259671953,0.199871644813266
"179","Hawaii","linear_increase_sd","Past",2020-05-05,"cumulative_infections",2454,2478,2500,2847,2878,3094,3235,3374,NA,0.570982259671953,0.199871644813266
"180","Hawaii","linear_increase_sd","Past",2020-05-05,"deaths",1,1,1,1,1,1,1,1,56,0.570982259671953,0.199871644813266
"181","Hawaii","linear_increase_sd","Past",2020-05-06,"cases",2,2,2,3,2,3,3,3,680,0.546845603278967,0.210389261786827
"182","Hawaii","linear_increase_sd","Past",2020-05-06,"cumulative_infections",2460,2484,2506,2853,2883,3100,3241,3380,NA,0.546845603278967,0.210389261786827
"183","Hawaii","linear_increase_sd","Past",2020-05-06,"deaths",1,1,1,1,1,1,1,1,57,0.546845603278967,0.210389261786827
"184","Hawaii","linear_increase_sd","Past",2020-05-07,"cases",2,2,2,3,2,3,3,3,682,0.588222934823851,0.221307254918843
"185","Hawaii","linear_increase_sd","Past",2020-05-07,"cumulative_infections",2466,2488,2511,2859,2889,3106,3247,3386,NA,0.588222934823851,0.221307254918843
"186","Hawaii","linear_increase_sd","Past",2020-05-07,"deaths",1,1,1,1,1,1,1,1,58,0.588222934823851,0.221307254918843
"187","Hawaii","linear_increase_sd","Past",2020-05-08,"cases",2,2,2,3,2,3,3,3,684,0.550251767772051,0.226916237465084
"188","Hawaii","linear_increase_sd","Past",2020-05-08,"cumulative_infections",2472,2493,2517,2865,2895,3112,3253,3393,NA,0.550251767772051,0.226916237465084
"189","Hawaii","linear_increase_sd","Past",2020-05-08,"deaths",1,1,1,1,1,1,1,1,59,0.550251767772051,0.226916237465084
"190","Hawaii","linear_increase_sd","Past",2020-05-09,"cases",2,2,2,3,2,3,3,3,687,0.527539859066964,0.232624910332075
"191","Hawaii","linear_increase_sd","Past",2020-05-09,"cumulative_infections",2478,2497,2522,2870,2901,3117,3259,3399,NA,0.527539859066964,0.232624910332075
"192","Hawaii","linear_increase_sd","Past",2020-05-09,"deaths",1,1,1,1,1,1,1,1,60,0.527539859066964,0.232624910332075
