"location","sim_type","period","date","variable","var_type","value"
"West Virginia","linear_increase_sd","Past",2020-05-16,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-16,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-17,"daily_all_infections","lower_95",70
"West Virginia","linear_increase_sd","Past",2020-05-17,"daily_cases","lower_95",18
"West Virginia","linear_increase_sd","Past",2020-05-17,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-17,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-18,"daily_all_infections","lower_95",72
"West Virginia","linear_increase_sd","Past",2020-05-18,"daily_cases","lower_95",17
"West Virginia","linear_increase_sd","Past",2020-05-18,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-18,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-19,"daily_all_infections","lower_95",73
"West Virginia","linear_increase_sd","Past",2020-05-19,"daily_cases","lower_95",19
"West Virginia","linear_increase_sd","Past",2020-05-19,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-19,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-20,"daily_all_infections","lower_95",75
"West Virginia","linear_increase_sd","Past",2020-05-20,"daily_cases","lower_95",20
"West Virginia","linear_increase_sd","Past",2020-05-20,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-20,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-21,"daily_all_infections","lower_95",72
"West Virginia","linear_increase_sd","Past",2020-05-21,"daily_cases","lower_95",22
"West Virginia","linear_increase_sd","Past",2020-05-21,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-21,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-22,"daily_all_infections","lower_95",70
"West Virginia","linear_increase_sd","Past",2020-05-22,"daily_cases","lower_95",20
"West Virginia","linear_increase_sd","Past",2020-05-22,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-22,"daily_hosps","lower_95",2
"West Virginia","linear_increase_sd","Past",2020-05-23,"daily_all_infections","lower_95",67
"West Virginia","linear_increase_sd","Past",2020-05-23,"daily_cases","lower_95",23
"West Virginia","linear_increase_sd","Past",2020-05-23,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-23,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-24,"daily_all_infections","lower_95",63
"West Virginia","linear_increase_sd","Past",2020-05-24,"daily_cases","lower_95",23
"West Virginia","linear_increase_sd","Past",2020-05-24,"daily_deaths","lower_95",1
"West Virginia","linear_increase_sd","Past",2020-05-24,"daily_hosps","lower_95",3
"West Virginia","linear_increase_sd","Past",2020-05-25,"daily_all_infections","lower_95",57
"West Virginia","linear_increase_sd","Past",2020-05-25,"daily_cases","lower_95",25
